Time,TimeQuarter,Skill,Demand
2013.0,2013 Q1,Environmental Consulting,2421.2054144341537
2013.0,2013 Q1,Environmental Engineering,797.0438444742568
2013.0,2013 Q1,Earth Science,86.37406584685534
2013.0,2013 Q1,Competitive Strategies,41.56452309524409
2013.0,2013 Q1,Higher Education,18.87377342649356
2013.0,2013 Q1,Corporate Communications,262.26416426601344
2013.0,2013 Q1,Event Planning,739.990333415407
2013.0,2013 Q1,Time Management,6.658268265145217
2013.0,2013 Q1,Theatre,187.4992266122282
2013.0,2013 Q1,Music,7.685460339386
2013.0,2013 Q1,Dance,187.4992266122282
2013.0,2013 Q1,Wellness,518.4790518452944
2013.0,2013 Q1,Physical Medicine and Rehabilitation,260.1463748994623
2013.0,2013 Q1,Personal Coaching,130.52819806792306
2013.0,2013 Q1,Sports Coaching,27.65662060815416
2013.0,2013 Q1,Public Health,13.876683286575227
2013.25,2013 Q2,Oil & Gas,147.72606501675904
2013.25,2013 Q2,Drilling Engineering,336.6502705688356
2013.25,2013 Q2,Utilities,175.53950069378612
2013.25,2013 Q2,Negotiation,845.9565841118731
2013.25,2013 Q2,Digital Literacy,974.040585664222
2013.25,2013 Q2,Project Management,610.4474186642381
2013.25,2013 Q2,Teamwork,906.091106883425
2013.25,2013 Q2,Leadership,616.0001037947029
2013.25,2013 Q2,Business Management,442.696256960176
2013.25,2013 Q2,Instrumentation,134.5003889162341
2013.25,2013 Q2,Pharmaceutics,147.72606501675904
2013.25,2013 Q2,Pharmaceutical Manufacturing,248.94945202375607
2013.25,2013 Q2,Research,471.0343011770247
2013.25,2013 Q2,Product Testing,22.65452580277677
2013.25,2013 Q2,Oncology,12.126093843614589
2013.25,2013 Q2,Organic Chemistry,18.88586314653202
2013.25,2013 Q2,Food Manufacturing,203.2356334654605
2013.25,2013 Q2,Food Service Operations,111.53808051478526
2013.25,2013 Q2,Cooking,2.0428912050513626
2013.25,2013 Q2,Manufacturing Operations,230.71301633060472
2013.25,2013 Q2,Aerospace Engineering,420.76912945983815
2013.25,2013 Q2,Air Force,241.41772736829384
2013.25,2013 Q2,Airlines,138.5142469042155
2013.25,2013 Q2,Aircraft Management,79.47302298216299
2013.25,2013 Q2,Composites,45.59791879236064
2013.25,2013 Q2,Scientific Computing,195.66980400530883
2013.25,2013 Q2,Machining,452.9244237620786
2013.25,2013 Q2,Automotive,415.59032767985326
2013.25,2013 Q2,Customer Experience,10.694400471615351
2013.25,2013 Q2,Foreign Languages,52.1348266005486
2013.25,2013 Q2,Maintenance & Repair,162.58893870729386
2013.25,2013 Q2,Chemical Processing,238.7727991628037
2013.25,2013 Q2,Architecture,777.8584663461157
2013.25,2013 Q2,Forestry,41.34284008400595
2013.25,2013 Q2,Enterprise Software,3.8708657881598
2013.25,2013 Q2,Printing,91.04673414604466
2013.25,2013 Q2,Graphic Design,170.5725581356108
2013.25,2013 Q2,Retail Packaging,227.6600537479057
2013.25,2013 Q2,Arts & Crafts,3.8708657881598
2013.25,2013 Q2,Product Marketing,50.47427023726174
2013.25,2013 Q2,Electronics,70.33304345249738
2013.25,2013 Q2,Power Systems,365.8109320231182
2013.25,2013 Q2,Robotics,519.4161273833794
2013.25,2013 Q2,Plastics,141.16402432337637
2013.25,2013 Q2,Product Development,116.1090513494036
2013.25,2013 Q2,Environmental Science,1417.3005644933633
2013.25,2013 Q2,Electronic Control Systems,295.5801435240577
2013.25,2013 Q2,Computer Hardware,378.9452461417744
2013.25,2013 Q2,Technical Support,407.92419242274747
2013.25,2013 Q2,System Administration,460.8128031565772
2013.25,2013 Q2,Computer Networking,196.89748971354012
2013.25,2013 Q2,Development Tools,86.9571142518011
2013.25,2013 Q2,Web Development,100.5542403991676
2013.25,2013 Q2,Mobile Application Development,7.203229992332566
2013.25,2013 Q2,Data Storage Technologies,5.488829333991316
2013.25,2013 Q2,Data Science,237.9110023454513
2013.25,2013 Q2,Human Computer Interaction,40.39344286640963
2013.25,2013 Q2,Software Development Life Cycle (SDLC),7.203229992332566
2013.25,2013 Q2,Cybersecurity,39.35561747437698
2013.25,2013 Q2,Telecommunications,14.885930410639958
2013.25,2013 Q2,Digital Marketing,112.50750557576104
2013.25,2013 Q2,Social Media,465.9642670299202
2013.25,2013 Q2,Advertising,89.41085082329037
2013.25,2013 Q2,Materials Science,23.88268406001094
2013.25,2013 Q2,Software Testing,8.563531422106756
2013.25,2013 Q2,Video,69.74040823052606
2013.25,2013 Q2,Photography,282.80536440862767
2013.25,2013 Q2,Editing,167.3398150556775
2013.25,2013 Q2,Television,45.97571067232818
2013.25,2013 Q2,Journalism,109.32479329753708
2013.25,2013 Q2,Writing,21.657425718920734
2013.25,2013 Q2,Animation,173.07041673366737
2013.25,2013 Q2,Commercial Banking,444.51743606870207
2013.25,2013 Q2,Capital Markets,682.1739555397481
2013.25,2013 Q2,Financial Accounting,266.88600153722484
2013.25,2013 Q2,Criminal Law,131.07313449910646
2013.25,2013 Q2,Communication,221.34676625212364
2013.25,2013 Q2,Investment Banking,55.34885359979103
2013.25,2013 Q2,Insurance,221.08208497042364
2013.25,2013 Q2,Growth Strategies,237.9330378317324
2013.25,2013 Q2,Law,162.49207506835785
2013.25,2013 Q2,Contract Law,93.230383913194
2013.25,2013 Q2,Labor and Employment Law,53.49125168685919
2013.25,2013 Q2,Intellectual Property,27.463324334514496
2013.25,2013 Q2,Family Law,14.100140858884057
2013.25,2013 Q2,Property Law,6.477968833115452
2013.25,2013 Q2,Management Consulting,53.49125168685919
2013.25,2013 Q2,Auditing,5.187151939604863
2013.25,2013 Q2,Genetic Engineering,15.819041755629168
2013.25,2013 Q2,Evolutionary Biology,2.2478964697853585
2013.25,2013 Q2,Physiology,25.765058874862383
2013.25,2013 Q2,Biomedical Engineering,3.6612321898705256
2013.25,2013 Q2,Veterinary Medicine,663.1950924205883
2013.25,2013 Q2,Agricultural Production,332.75751166858976
2013.25,2013 Q2,Zoology,166.96076740816684
2013.25,2013 Q2,Anesthesiology,99.53581008895507
2013.25,2013 Q2,General Surgery,59.33955409922206
2013.25,2013 Q2,Tax Accounting,93.230383913194
2013.25,2013 Q2,Bookkeeping,27.463324334514496
2013.25,2013 Q2,Accounts Payable,14.100140858884057
2013.25,2013 Q2,Management Accounting,9.040733792816336
2013.25,2013 Q2,Payroll Services,3.7167567774304495
2013.25,2013 Q2,Interior Design,288.4737250756732
2013.25,2013 Q2,Urban Planning,94.96352746173716
2013.25,2013 Q2,Construction Engineering,17.93629349691695
2013.25,2013 Q2,Landscape Architecture,5.904502046449533
2013.25,2013 Q2,Industrial Design,3.38772824690152
2013.25,2013 Q2,Teaching,49.63694286219871
2013.25,2013 Q2,Environmental Consulting,2453.297975155667
2013.25,2013 Q2,Environmental Engineering,807.6084904245783
2013.25,2013 Q2,Earth Science,87.51893564453088
2013.25,2013 Q2,Competitive Strategies,37.99741850124903
2013.25,2013 Q2,Higher Education,17.254009289145127
2013.25,2013 Q2,Corporate Communications,239.756418825272
2013.25,2013 Q2,Event Planning,902.3522435380216
2013.25,2013 Q2,Time Management,8.18673865305593
2013.25,2013 Q2,Theatre,279.686346363241
2013.25,2013 Q2,Music,11.464145006250808
2013.25,2013 Q2,Dance,279.686346363241
2013.25,2013 Q2,Wellness,663.1950924205883
2013.25,2013 Q2,Physical Medicine and Rehabilitation,332.75751166858976
2013.25,2013 Q2,Personal Coaching,166.96076740816684
2013.25,2013 Q2,Sports Coaching,35.376038810028554
2013.25,2013 Q2,Public Health,17.749894083430586
2013.5,2013 Q3,Oil & Gas,100.7223170568812
2013.5,2013 Q3,Drilling Engineering,292.8901885303224
2013.5,2013 Q3,Utilities,128.95234305730276
2013.5,2013 Q3,Negotiation,718.4187115593659
2013.5,2013 Q3,Digital Literacy,1035.0174061642333
2013.5,2013 Q3,Project Management,720.7174512323844
2013.5,2013 Q3,Teamwork,849.8950351592041
2013.5,2013 Q3,Leadership,610.4182440523716
2013.5,2013 Q3,Business Management,510.02435113204496
2013.5,2013 Q3,Instrumentation,117.333137953435
2013.5,2013 Q3,Pharmaceutics,100.7223170568812
2013.5,2013 Q3,Pharmaceutical Manufacturing,154.53890232832748
2013.5,2013 Q3,Research,466.7823191165602
2013.5,2013 Q3,Product Testing,15.44626759280235
2013.5,2013 Q3,Oncology,8.26779125700995
2013.5,2013 Q3,Organic Chemistry,11.837654418118836
2013.5,2013 Q3,Food Manufacturing,136.63864622819085
2013.5,2013 Q3,Food Service Operations,74.9888789901663
2013.5,2013 Q3,Cooking,1.3734692282548695
2013.5,2013 Q3,Manufacturing Operations,216.7020474277704
2013.5,2013 Q3,Aerospace Engineering,426.1178895800903
2013.5,2013 Q3,Air Force,244.48659678399247
2013.5,2013 Q3,Airlines,140.2750212292691
2013.5,2013 Q3,Aircraft Management,80.48327327430913
2013.5,2013 Q3,Composites,46.17755335328047
2013.5,2013 Q3,Scientific Computing,176.7249587894513
2013.5,2013 Q3,Machining,495.5505619176589
2013.5,2013 Q3,Automotive,346.0564461165749
2013.5,2013 Q3,Customer Experience,9.88292459289069
2013.5,2013 Q3,Foreign Languages,53.04346000533906
2013.5,2013 Q3,Maintenance & Repair,147.35201323432364
2013.5,2013 Q3,Chemical Processing,191.76905120292585
2013.5,2013 Q3,Architecture,783.0770370511706
2013.5,2013 Q3,Forestry,41.34284008400595
2013.5,2013 Q3,Enterprise Software,3.8708657881598
2013.5,2013 Q3,Printing,91.04673414604466
2013.5,2013 Q3,Graphic Design,168.2484049804967
2013.5,2013 Q3,Retail Packaging,161.06306651063605
2013.5,2013 Q3,Arts & Crafts,3.8708657881598
2013.5,2013 Q3,Product Marketing,50.67604926699202
2013.5,2013 Q3,Electronics,65.24173060301402
2013.5,2013 Q3,Power Systems,300.35796757926687
2013.5,2013 Q3,Robotics,457.49509115339214
2013.5,2013 Q3,Plastics,124.74140946300776
2013.5,2013 Q3,Product Development,91.60938890085517
2013.5,2013 Q3,Environmental Science,1756.086476384907
2013.5,2013 Q3,Electronic Control Systems,258.93797697148864
2013.5,2013 Q3,Computer Hardware,353.80236788574024
2013.5,2013 Q3,Technical Support,391.2455084598675
2013.5,2013 Q3,System Administration,482.84471408498257
2013.5,2013 Q3,Computer Networking,214.93923379955777
2013.5,2013 Q3,Development Tools,89.78123240035652
2013.5,2013 Q3,Web Development,105.28956110982672
2013.5,2013 Q3,Mobile Application Development,7.467568707647527
2013.5,2013 Q3,Data Storage Technologies,6.212205137676719
2013.5,2013 Q3,Data Science,189.39607573656
2013.5,2013 Q3,Human Computer Interaction,41.87577104499349
2013.5,2013 Q3,Software Development Life Cycle (SDLC),7.467568707647527
2013.5,2013 Q3,Cybersecurity,49.19452184297128
2013.5,2013 Q3,Telecommunications,18.60741301329997
2013.5,2013 Q3,Digital Marketing,134.6283640324565
2013.5,2013 Q3,Social Media,444.6972893452695
2013.5,2013 Q3,Advertising,89.48337945208378
2013.5,2013 Q3,Materials Science,22.40070366487904
2013.5,2013 Q3,Software Testing,8.032142837441436
2013.5,2013 Q3,Video,51.039069710608494
2013.5,2013 Q3,Photography,207.81840444963595
2013.5,2013 Q3,Editing,124.33652198206973
2013.5,2013 Q3,Television,33.647028480865906
2013.5,2013 Q3,Journalism,84.70584557718757
2013.5,2013 Q3,Writing,18.624846810565025
2013.5,2013 Q3,Animation,165.17454189648132
2013.5,2013 Q3,Commercial Banking,518.2884148205293
2013.5,2013 Q3,Capital Markets,793.8861052418717
2013.5,2013 Q3,Financial Accounting,316.8111055097625
2013.5,2013 Q3,Criminal Law,153.62642752824726
2013.5,2013 Q3,Communication,213.37582100460736
2013.5,2013 Q3,Investment Banking,64.5344080269904
2013.5,2013 Q3,Insurance,215.73332485017147
2013.5,2013 Q3,Growth Strategies,277.4197973016795
2013.5,2013 Q3,Law,224.46579672233625
2013.5,2013 Q3,Contract Law,128.7880187079936
2013.5,2013 Q3,Labor and Employment Law,73.89256628370784
2013.5,2013 Q3,Intellectual Property,37.93770849930608
2013.5,2013 Q3,Family Law,19.477869000411932
2013.5,2013 Q3,Property Law,8.948636015978092
2013.5,2013 Q3,Management Consulting,73.89256628370784
2013.5,2013 Q3,Auditing,7.165507563082069
2013.5,2013 Q3,Genetic Engineering,9.459627984521951
2013.5,2013 Q3,Evolutionary Biology,1.3442194970073236
2013.5,2013 Q3,Physiology,15.407246261852364
2013.5,2013 Q3,Biomedical Engineering,2.189380053239156
2013.5,2013 Q3,Veterinary Medicine,797.4999070552127
2013.5,2013 Q3,Agricultural Production,400.1448256485709
2013.5,2013 Q3,Zoology,200.77228859443608
2013.5,2013 Q3,Anesthesiology,119.69298356065866
2013.5,2013 Q3,General Surgery,71.3565124646846
2013.5,2013 Q3,Tax Accounting,128.7880187079936
2013.5,2013 Q3,Bookkeeping,37.93770849930608
2013.5,2013 Q3,Accounts Payable,19.477869000411932
2013.5,2013 Q3,Management Accounting,12.488827611471876
2013.5,2013 Q3,Payroll Services,5.134310525101601
2013.5,2013 Q3,Interior Design,278.2441603566769
2013.5,2013 Q3,Urban Planning,91.59602648791645
2013.5,2013 Q3,Construction Engineering,17.300254720430484
2013.5,2013 Q3,Landscape Architecture,5.695122541256271
2013.5,2013 Q3,Industrial Design,3.267596039564577
2013.5,2013 Q3,Teaching,35.83640853410506
2013.5,2013 Q3,Environmental Consulting,3050.5761885838297
2013.5,2013 Q3,Environmental Engineering,1004.2282900555632
2013.5,2013 Q3,Earth Science,108.82623465682596
2013.5,2013 Q3,Competitive Strategies,38.15251000533589
2013.5,2013 Q3,Higher Education,17.32443381685598
2013.5,2013 Q3,Corporate Communications,240.73501645313104
2013.5,2013 Q3,Event Planning,782.7359786373398
2013.5,2013 Q3,Time Management,7.160779077609008
2013.5,2013 Q3,Theatre,204.68665571834973
2013.5,2013 Q3,Music,8.389960870496408
2013.5,2013 Q3,Dance,204.68665571834973
2013.5,2013 Q3,Wellness,797.4999070552127
2013.5,2013 Q3,Physical Medicine and Rehabilitation,400.1448256485709
2013.5,2013 Q3,Personal Coaching,200.77228859443608
2013.5,2013 Q3,Sports Coaching,42.54010318442993
2013.5,2013 Q3,Public Health,21.34445662151935
2013.75,2013 Q4,Oil & Gas,99.88296441474046
2013.75,2013 Q4,Drilling Engineering,366.6849952773123
2013.75,2013 Q4,Utilities,172.58261850637638
2013.75,2013 Q4,Negotiation,978.9183837705076
2013.75,2013 Q4,Digital Literacy,1131.722519117633
2013.75,2013 Q4,Project Management,737.1033941742442
2013.75,2013 Q4,Teamwork,864.1626294407107
2013.75,2013 Q4,Leadership,716.9305839039521
2013.75,2013 Q4,Business Management,636.2907963148039
2013.75,2013 Q4,Instrumentation,169.12063431112952
2013.75,2013 Q4,Pharmaceutics,99.88296441474046
2013.75,2013 Q4,Pharmaceutical Manufacturing,206.0892180341173
2013.75,2013 Q4,Research,575.2734470368423
2013.75,2013 Q4,Product Testing,15.317548696195653
2013.75,2013 Q4,Oncology,8.19889299653486
2013.75,2013 Q4,Organic Chemistry,15.351169160946643
2013.75,2013 Q4,Food Manufacturing,226.2001118231396
2013.75,2013 Q4,Food Service Operations,124.14125345430897
2013.75,2013 Q4,Cooking,2.2737263694639447
2013.75,2013 Q4,Manufacturing Operations,236.76411628180412
2013.75,2013 Q4,Aerospace Engineering,349.452327856476
2013.75,2013 Q4,Air Force,200.499468492312
2013.75,2013 Q4,Airlines,115.03725590350108
2013.75,2013 Q4,Aircraft Management,66.00301908688117
2013.75,2013 Q4,Composites,37.86945798009614
2013.75,2013 Q4,Scientific Computing,153.26542546156483
2013.75,2013 Q4,Machining,423.3809280852606
2013.75,2013 Q4,Automotive,442.7373687060683
2013.75,2013 Q4,Customer Experience,11.33587528071019
2013.75,2013 Q4,Foreign Languages,65.61373358363348
2013.75,2013 Q4,Maintenance & Repair,193.92912541895
2013.75,2013 Q4,Chemical Processing,168.16801502427393
2013.75,2013 Q4,Architecture,740.4249904280434
2013.75,2013 Q4,Forestry,31.00713006300446
2013.75,2013 Q4,Enterprise Software,2.9031493411198497
2013.75,2013 Q4,Printing,68.28505060953349
2013.75,2013 Q4,Graphic Design,179.82377192907026
2013.75,2013 Q4,Retail Packaging,244.51842703497343
2013.75,2013 Q4,Arts & Crafts,2.9031493411198497
2013.75,2013 Q4,Product Marketing,75.23526793544954
2013.75,2013 Q4,Electronics,59.22344094102381
2013.75,2013 Q4,Power Systems,292.8387943662029
2013.75,2013 Q4,Robotics,638.506868854175
2013.75,2013 Q4,Plastics,124.0653114283716
2013.75,2013 Q4,Product Development,114.22150079341874
2013.75,2013 Q4,Environmental Science,1752.7306982173095
2013.75,2013 Q4,Electronic Control Systems,374.9715043879564
2013.75,2013 Q4,Computer Hardware,300.1627002675531
2013.75,2013 Q4,Technical Support,346.1083511386836
2013.75,2013 Q4,System Administration,560.6391037704127
2013.75,2013 Q4,Computer Networking,188.7177012560191
2013.75,2013 Q4,Development Tools,123.61193624551966
2013.75,2013 Q4,Web Development,157.19901982273322
2013.75,2013 Q4,Mobile Application Development,11.46569177678622
2013.75,2013 Q4,Data Storage Technologies,7.30990836673968
2013.75,2013 Q4,Data Science,279.01747061796533
2013.75,2013 Q4,Human Computer Interaction,64.29598474607391
2013.75,2013 Q4,Software Development Life Cycle (SDLC),11.46569177678622
2013.75,2013 Q4,Cybersecurity,39.694890038811295
2013.75,2013 Q4,Telecommunications,15.014257396938588
2013.75,2013 Q4,Digital Marketing,121.61235549815902
2013.75,2013 Q4,Social Media,534.3830443109804
2013.75,2013 Q4,Advertising,132.66469789370706
2013.75,2013 Q4,Materials Science,18.06876097141638
2013.75,2013 Q4,Software Testing,6.478853128419666
2013.75,2013 Q4,Video,88.44174675044361
2013.75,2013 Q4,Photography,359.3836601050616
2013.75,2013 Q4,Editing,213.8476066477616
2013.75,2013 Q4,Television,58.30439286379047
2013.75,2013 Q4,Journalism,142.74680698173628
2013.75,2013 Q4,Writing,29.890658052108133
2013.75,2013 Q4,Animation,170.40164562053187
2013.75,2013 Q4,Commercial Banking,629.8906647271406
2013.75,2013 Q4,Capital Markets,961.5214997760626
2013.75,2013 Q4,Financial Accounting,385.0489525471279
2013.75,2013 Q4,Criminal Law,186.7938270838239
2013.75,2013 Q4,Communication,243.87338514098624
2013.75,2013 Q4,Investment Banking,78.430503186087
2013.75,2013 Q4,Insurance,169.3774038079856
2013.75,2013 Q4,Growth Strategies,337.1561770126256
2013.75,2013 Q4,Law,276.614416162879
2013.75,2013 Q4,Contract Law,158.7084674987396
2013.75,2013 Q4,Labor and Employment Law,91.05952612739752
2013.75,2013 Q4,Intellectual Property,46.75151956480144
2013.75,2013 Q4,Family Law,24.003030485356124
2013.75,2013 Q4,Property Law,11.027612060094215
2013.75,2013 Q4,Management Consulting,91.05952612739752
2013.75,2013 Q4,Auditing,8.830221441373864
2013.75,2013 Q4,Genetic Engineering,13.990710296435834
2013.75,2013 Q4,Evolutionary Biology,1.9880893401116724
2013.75,2013 Q4,Physiology,22.787187748621992
2013.75,2013 Q4,Biomedical Engineering,3.238074700589005
2013.75,2013 Q4,Veterinary Medicine,787.0886811145433
2013.75,2013 Q4,Agricultural Production,394.9210028594247
2013.75,2013 Q4,Zoology,198.1512404404615
2013.75,2013 Q4,Anesthesiology,118.13041197370477
2013.75,2013 Q4,General Surgery,70.42496530457115
2013.75,2013 Q4,Tax Accounting,158.7084674987396
2013.75,2013 Q4,Bookkeeping,46.75151956480144
2013.75,2013 Q4,Accounts Payable,24.003030485356124
2013.75,2013 Q4,Management Accounting,15.390272410096651
2013.75,2013 Q4,Payroll Services,6.327130142044397
2013.75,2013 Q4,Interior Design,280.2900733004776
2013.75,2013 Q4,Urban Planning,92.26952668268105
2013.75,2013 Q4,Construction Engineering,17.427462475727868
2013.75,2013 Q4,Landscape Architecture,5.7369984422949525
2013.75,2013 Q4,Industrial Design,3.2916224810319825
2013.75,2013 Q4,Teaching,61.54246756437947
2013.75,2013 Q4,Environmental Consulting,3039.878668343325
2013.75,2013 Q4,Environmental Engineering,1000.706741405456
2013.75,2013 Q4,Earth Science,108.4446113909341
2013.75,2013 Q4,Competitive Strategies,57.22876500800383
2013.75,2013 Q4,Higher Education,25.98665072528397
2013.75,2013 Q4,Corporate Communications,361.10252467969656
2013.75,2013 Q4,Event Planning,916.679677148356
2013.75,2013 Q4,Time Management,7.474848335398876
2013.75,2013 Q4,Theatre,354.6860370081323
2013.75,2013 Q4,Music,14.538329142005209
2013.75,2013 Q4,Dance,354.6860370081323
2013.75,2013 Q4,Wellness,787.0886811145433
2013.75,2013 Q4,Physical Medicine and Rehabilitation,394.9210028594247
2013.75,2013 Q4,Personal Coaching,198.1512404404615
2013.75,2013 Q4,Sports Coaching,41.98474935695691
2013.75,2013 Q4,Public Health,21.065808362752755
2014.0,2014 Q1,Oil & Gas,83.09591157192699
2014.0,2014 Q1,Drilling Engineering,304.68869695744024
2014.0,2014 Q1,Utilities,126.93380632993916
2014.0,2014 Q1,Negotiation,831.9595284674795
2014.0,2014 Q1,Digital Literacy,1090.7537405328765
2014.0,2014 Q1,Project Management,612.4909184995478
2014.0,2014 Q1,Teamwork,902.384274087
2014.0,2014 Q1,Leadership,645.0925128960422
2014.0,2014 Q1,Business Management,571.2159352852684
2014.0,2014 Q1,Instrumentation,137.75063418153266
2014.0,2014 Q1,Pharmaceutics,83.09591157192699
2014.0,2014 Q1,Pharmaceutical Manufacturing,122.77947948009648
2014.0,2014 Q1,Research,513.4782013206016
2014.0,2014 Q1,Product Testing,12.743170764061938
2014.0,2014 Q1,Oncology,6.820927787033209
2014.0,2014 Q1,Organic Chemistry,9.443726553676331
2014.0,2014 Q1,Food Manufacturing,221.6072161516039
2014.0,2014 Q1,Food Service Operations,121.62061886640431
2014.0,2014 Q1,Cooking,2.2275593365814297
2014.0,2014 Q1,Manufacturing Operations,213.71432800492036
2014.0,2014 Q1,Aerospace Engineering,490.3030110231152
2014.0,2014 Q1,Air Force,281.3130297723756
2014.0,2014 Q1,Airlines,161.40431312991174
2014.0,2014 Q1,Aircraft Management,92.60627678006256
2014.0,2014 Q1,Composites,53.1331680843184
2014.0,2014 Q1,Scientific Computing,180.09396971701156
2014.0,2014 Q1,Machining,369.6732453620031
2014.0,2014 Q1,Automotive,425.4352682477632
2014.0,2014 Q1,Customer Experience,12.194443604629846
2014.0,2014 Q1,Foreign Languages,58.33182515431922
2014.0,2014 Q1,Maintenance & Repair,161.4104177717508
2014.0,2014 Q1,Chemical Processing,155.17457610421226
2014.0,2014 Q1,Architecture,526.7802832262558
2014.0,2014 Q1,Forestry,32.72974839983801
2014.0,2014 Q1,Enterprise Software,3.064435415626505
2014.0,2014 Q1,Printing,72.07866453228529
2014.0,2014 Q1,Graphic Design,162.37181164608208
2014.0,2014 Q1,Retail Packaging,240.943215541873
2014.0,2014 Q1,Arts & Crafts,3.064435415626505
2014.0,2014 Q1,Product Marketing,76.28743008215763
2014.0,2014 Q1,Electronics,68.20413662569749
2014.0,2014 Q1,Power Systems,288.5101397551111
2014.0,2014 Q1,Robotics,533.5550384980601
2014.0,2014 Q1,Plastics,126.72633122282214
2014.0,2014 Q1,Product Development,114.25448723724904
2014.0,2014 Q1,Environmental Science,1464.2978738521208
2014.0,2014 Q1,Electronic Control Systems,305.3513879380752
2014.0,2014 Q1,Computer Hardware,364.6652623067104
2014.0,2014 Q1,Technical Support,427.9544275022503
2014.0,2014 Q1,System Administration,655.5155089623441
2014.0,2014 Q1,Computer Networking,253.1111001790457
2014.0,2014 Q1,Development Tools,135.14526592933862
2014.0,2014 Q1,Web Development,168.4247786108591
2014.0,2014 Q1,Mobile Application Development,12.126538565073664
2014.0,2014 Q1,Data Storage Technologies,8.8124734390406
2014.0,2014 Q1,Data Science,230.18628309176344
2014.0,2014 Q1,Human Computer Interaction,68.00180519253381
2014.0,2014 Q1,Software Development Life Cycle (SDLC),12.126538565073664
2014.0,2014 Q1,Cybersecurity,59.37269877599982
2014.0,2014 Q1,Telecommunications,22.457222602258582
2014.0,2014 Q1,Digital Marketing,167.4829060412578
2014.0,2014 Q1,Social Media,564.6236053729061
2014.0,2014 Q1,Advertising,134.0545920455035
2014.0,2014 Q1,Materials Science,22.8566976326119
2014.0,2014 Q1,Software Testing,8.195647017338446
2014.0,2014 Q1,Video,55.71440434058788
2014.0,2014 Q1,Photography,228.1978549059996
2014.0,2014 Q1,Editing,138.6829607304283
2014.0,2014 Q1,Television,36.72919902873148
2014.0,2014 Q1,Journalism,99.8925281861846
2014.0,2014 Q1,Writing,24.718861951531167
2014.0,2014 Q1,Animation,105.22794684139372
2014.0,2014 Q1,Commercial Banking,587.3304846780095
2014.0,2014 Q1,Capital Markets,896.8348912505328
2014.0,2014 Q1,Financial Accounting,349.21499132467443
2014.0,2014 Q1,Criminal Law,172.83683278033817
2014.0,2014 Q1,Communication,225.72873792321792
2014.0,2014 Q1,Investment Banking,73.13114486270274
2014.0,2014 Q1,Insurance,165.81156372781763
2014.0,2014 Q1,Growth Strategies,314.37535424150224
2014.0,2014 Q1,Law,199.52515264207668
2014.0,2014 Q1,Contract Law,114.47823885154988
2014.0,2014 Q1,Labor and Employment Law,65.68228114107363
2014.0,2014 Q1,Intellectual Property,33.72240755493874
2014.0,2014 Q1,Family Law,17.3136613336995
2014.0,2014 Q1,Property Law,7.95434312531386
2014.0,2014 Q1,Management Consulting,65.68228114107363
2014.0,2014 Q1,Auditing,6.36934005607295
2014.0,2014 Q1,Genetic Engineering,7.392818508912121
2014.0,2014 Q1,Evolutionary Biology,1.0505244808544636
2014.0,2014 Q1,Physiology,12.040957162624125
2014.0,2014 Q1,Biomedical Engineering,1.7110281088339636
2014.0,2014 Q1,Veterinary Medicine,946.3804380067724
2014.0,2014 Q1,Agricultural Production,474.8454915333559
2014.0,2014 Q1,Zoology,238.2532771962692
2014.0,2014 Q1,Anesthesiology,142.0377572540974
2014.0,2014 Q1,General Surgery,84.67763685430579
2014.0,2014 Q1,Tax Accounting,114.47823885154988
2014.0,2014 Q1,Bookkeeping,33.72240755493874
2014.0,2014 Q1,Accounts Payable,17.3136613336995
2014.0,2014 Q1,Management Accounting,11.101180099086111
2014.0,2014 Q1,Payroll Services,4.56383157786809
2014.0,2014 Q1,Interior Design,172.8796437510241
2014.0,2014 Q1,Urban Planning,56.91076645756591
2014.0,2014 Q1,Construction Engineering,10.749055322620446
2014.0,2014 Q1,Landscape Architecture,3.538513637765856
2014.0,2014 Q1,Industrial Design,2.030234303994174
2014.0,2014 Q1,Teaching,38.44022713756544
2014.0,2014 Q1,Environmental Consulting,2544.226897199954
2014.0,2014 Q1,Environmental Engineering,837.5416539504894
2014.0,2014 Q1,Earth Science,90.76273340461162
2014.0,2014 Q1,Competitive Strategies,58.00422252843736
2014.0,2014 Q1,Higher Education,26.3387733638379
2014.0,2014 Q1,Corporate Communications,365.9955128189871
2014.0,2014 Q1,Event Planning,897.0050396440049
2014.0,2014 Q1,Time Management,7.893607345785352
2014.0,2014 Q1,Theatre,223.43657837957252
2014.0,2014 Q1,Music,9.158506904435008
2014.0,2014 Q1,Dance,223.43657837957252
2014.0,2014 Q1,Wellness,946.3804380067724
2014.0,2014 Q1,Physical Medicine and Rehabilitation,474.8454915333559
2014.0,2014 Q1,Personal Coaching,238.2532771962692
2014.0,2014 Q1,Sports Coaching,50.48166291729343
2014.0,2014 Q1,Public Health,25.329126721881288
2014.25,2014 Q2,Oil & Gas,125.06354367896076
2014.25,2014 Q2,Drilling Engineering,304.6617902217101
2014.25,2014 Q2,Utilities,133.89896980409858
2014.25,2014 Q2,Negotiation,831.9093389965301
2014.25,2014 Q2,Digital Literacy,1204.3290533877446
2014.25,2014 Q2,Project Management,675.3045240015288
2014.25,2014 Q2,Teamwork,921.2717085180376
2014.25,2014 Q2,Leadership,736.390707810456
2014.25,2014 Q2,Business Management,745.6384555956554
